"pubid","member","year"
"26490472","Gottardo, Raphael","2016"
"28009288","Hadland, Brandon","2016"
"27906170","Hadland, Brandon","2016"
"28133589","Halloran, M. Elizabeth","2016"
"27876198","Halloran, M. Elizabeth","2016"
"27806049","Halloran, M. Elizabeth","2016"
"27746850","Halloran, M. Elizabeth","2016"
"27600737","Halloran, M. Elizabeth","2016"
"27402523","Halloran, M. Elizabeth","2016"
"27227883","Halloran, M. Elizabeth","2016"
"27070316","Halloran, M. Elizabeth","2016"
"27038302","Halloran, M. Elizabeth","2016"
"27035948","Halloran, M. Elizabeth","2016"
"26932131","Halloran, M. Elizabeth","2016"
"27488097","He, Qianchuan","2016"
"27486097","He, Qianchuan","2016"
"27262837","He, Qianchuan","2016"
"27924075","Henikoff, Steven","2016"
"27797823","Henikoff, Steven","2016"
"27503998","Henikoff, Steven","2016"
"27458904","Henikoff, Steven","2016"
"27384170","Henikoff, Steven","2016"
"27062929","Henikoff, Steven","2016"
"26933790","Henikoff, Steven","2016"
"26877204","Henikoff, Steven","2016"
"28039754","Hill, Joshua","2016"
"26921738","Hill, Joshua","2016"
"26888901","Hill, Joshua","2016"
"28036406","Hsu, Li","2016"
"27723779","Hsu, Li","2016"
"27474101","Hsu, Li","2016"
"27436674","Hsu, Li","2016"
"27379672","Hsu, Li","2016"
"26766742","Hsu, Li","2016"
"26757982","Hsu, Li","2016"
"28154793","Huang, Ying","2016"
"28031191","Huang, Ying","2016"
"27858965","Huang, Ying","2016"
"27846073","Huang, Ying","2016"
"27662407","Huang, Ying","2016"
"27058981","Huang, Ying","2016"
"26998508","Huang, Ying","2016"
"26883772","Huang, Ying","2016"
"26863423","Huang, Ying","2016"
"26827165","Huang, Ying","2016"
"28129522","Janes, Holly","2016"
"27846073","Janes, Holly","2016"
"27662407","Janes, Holly","2016"
"27247223","Janes, Holly","2016"
"27037797","Janes, Holly","2016"
"27001493","Janes, Holly","2016"
"26827165","Janes, Holly","2016"
"27553008","Kemp, Christopher","2016"
"28344987","Kiem, Hans-Peter","2016"
"28297579","Kiem, Hans-Peter","2016"
"27916993","Kiem, Hans-Peter","2016"
"27905841","Kiem, Hans-Peter","2016"
"27832981","Kiem, Hans-Peter","2016"
"27554082","Kiem, Hans-Peter","2016"
"27668293","Kiem, Hans-Peter","2016"
"27762266","Kiem, Hans-Peter","2016"
"27741222","Kiem, Hans-Peter","2016"
"27506378","Kiem, Hans-Peter","2016"
"27400264","Kiem, Hans-Peter","2016"
"27058824","Kiem, Hans-Peter","2016"
"27016273","Kiem, Hans-Peter","2016"
"26980728","Kiem, Hans-Peter","2016"
"26958575","Kiem, Hans-Peter","2016"
"26908162","Kiem, Hans-Peter","2016"
"29292402","Kooperberg, Charles","2016"
"28426890","Kooperberg, Charles","2016"
"28017375","Kooperberg, Charles","2016"
"27988371","Kooperberg, Charles","2016"
"27973554","Kooperberg, Charles","2016"
"27920155","Kooperberg, Charles","2016"
"27668658","Kooperberg, Charles","2016"
"27736895","Kooperberg, Charles","2016"
"27618448","Kooperberg, Charles","2016"
"27588450","Kooperberg, Charles","2016"
"27579533","Kooperberg, Charles","2016"
"27548312","Kooperberg, Charles","2016"
"27291797","Kooperberg, Charles","2016"
"27094239","Kooperberg, Charles","2016"
"26981579","Kooperberg, Charles","2016"
"26908616","Kooperberg, Charles","2016"
"26732427","Kooperberg, Charles","2016"
"25979724","Kooperberg, Charles","2016"
"29292402","LeBlanc, Michael","2016"
"28040733","LeBlanc, Michael","2016"
"27986655","LeBlanc, Michael","2016"
"27382104","LeBlanc, Michael","2016"
"27072903","LeBlanc, Michael","2016"
"27069074","LeBlanc, Michael","2016"
"27034730","LeBlanc, Michael","2016"
"26967260","LeBlanc, Michael","2016"
"26605695","LeBlanc, Michael","2016"
"27384942","Luebeck, Georg","2016"
"27168458","Luebeck, Georg","2016"
"27197191","Ma, Jing","2016"
"26755275","Ma, Jing","2016"
"28007623","MacPherson, David","2016"
"27799309","MacPherson, David","2016"
"27750399","MacPherson, David","2016"
"27613844","MacPherson, David","2016"
"27298335","MacPherson, David","2016"
"26829312","MacPherson, David","2016"
"27749910","Matsen, Frederick","2016"
"26751373","Matsen, Frederick","2016"
"26731753","Matsen, Frederick","2016"
"29046900","Othus, Megan","2016"
"28408015","Othus, Megan","2016"
"27509127","Othus, Megan","2016"
"27374466","Othus, Megan","2016"
"27149025","Othus, Megan","2016"
"27136947","Othus, Megan","2016"
"27013652","Othus, Megan","2016"
"26818573","Othus, Megan","2016"
"26754357","Othus, Megan","2016"
"28426890","Peters, Ulrike","2016"
"27988371","Peters, Ulrike","2016"
"27973554","Peters, Ulrike","2016"
"27920155","Peters, Ulrike","2016"
"27723779","Peters, Ulrike","2016"
"27697780","Peters, Ulrike","2016"
"27598322","Peters, Ulrike","2016"
"27579533","Peters, Ulrike","2016"
"27548312","Peters, Ulrike","2016"
"27459707","Peters, Ulrike","2016"
"27449576","Peters, Ulrike","2016"
"27427428","Peters, Ulrike","2016"
"27379672","Peters, Ulrike","2016"
"27325851","Peters, Ulrike","2016"
"27291797","Peters, Ulrike","2016"
"27197191","Peters, Ulrike","2016"
"27121247","Peters, Ulrike","2016"
"26908616","Peters, Ulrike","2016"
"26766742","Peters, Ulrike","2016"
"26757982","Peters, Ulrike","2016"
"28827982","Randolph, Timothy","2016"
"30369716","Randolph, Timothy","2016"
"28316508","Randolph, Timothy","2016"
"27401218","Randolph, Timothy","2016"
"27350098","Randolph, Timothy","2016"
"27307003","Randolph, Timothy","2016"
"27039047","Randolph, Timothy","2016"
"27852699","Riddell, Stanley","2016"
"27605551","Riddell, Stanley","2016"
"27197068","Riddell, Stanley","2016"
"27118452","Riddell, Stanley","2016"
"26976826","Riddell, Stanley","2016"
"26907630","Riddell, Stanley","2016"
"26900664","Riddell, Stanley","2016"
"27942583","Robins, Harlan","2016"
"27698113","Robins, Harlan","2016"
"27587469","Robins, Harlan","2016"
"27513338","Robins, Harlan","2016"
"27354337","Robins, Harlan","2016"
"27213183","Robins, Harlan","2016"
"27075624","Robins, Harlan","2016"
"26981245","Robins, Harlan","2016"
"26968205","Robins, Harlan","2016"
"26944928","Robins, Harlan","2016"
"27729513","Salama, Nina","2016"
"27537185","Salama, Nina","2016"
"26864431","Salama, Nina","2016"
"26735022","Salama, Nina","2016"
"27651417","Schiffer, Joshua","2016"
"27285483","Schiffer, Joshua","2016"
"27090632","Schiffer, Joshua","2016"
"26917575","Schiffer, Joshua","2016"
"26908162","Schiffer, Joshua","2016"
"26865856","Schiffer, Joshua","2016"
"26843190","Schiffer, Joshua","2016"
"27802058","Strong, Roland","2016"
"27796299","Strong, Roland","2016"
"27649529","Strong, Roland","2016"
"26921372","Strong, Roland","2016"
"26907590","Strong, Roland","2016"
"26822597","Strong, Roland","2016"
"27482531","Sun, Wei","2016"
"27324412","Sun, Wei","2016"
"27118210","Sun, Wei","2016"
"29034055","Sun, Wei","2016"
"28989558","Sun, Wei","2016"
"28171552","Tapscott, Stephen","2016"
"27153398","Tapscott, Stephen","2016"
"26906734","Tapscott, Stephen","2016"
"27605551","Turtle, Cameron","2016"
"27471645","Turtle, Cameron","2016"
"27322438","Turtle, Cameron","2016"
"26907630","Turtle, Cameron","2016"
"27986655","Unger, Joseph","2016"
"27928641","Unger, Joseph","2016"
"27893335","Unger, Joseph","2016"
"27565902","Unger, Joseph","2016"
"27405732","Unger, Joseph","2016"
"27355398","Unger, Joseph","2016"
"27325863","Unger, Joseph","2016"
"27249699","Unger, Joseph","2016"
"26967260","Unger, Joseph","2016"
"26952901","Unger, Joseph","2016"
"26907453","Unger, Joseph","2016"
"26720308","Unger, Joseph","2016"
"26468994","Unger, Joseph","2016"
"27918854","Wang, Ching-Yun","2016"
"27687537","Wang, Ching-Yun","2016"
"27803047","Wang, Ching-Yun","2016"
"27546625","Wang, Ching-Yun","2016"
"27417562","Wang, Ching-Yun","2016"
"27060050","Wang, Ching-Yun","2016"
"26859343","Wang, Ching-Yun","2016"
"27872059","Warren, Edus","2016"
"27758874","Warren, Edus","2016"
"27416962","Warren, Edus","2016"
"27313329","Warren, Edus","2016"
"27213183","Warren, Edus","2016"
"28019040","Wu, Michael","2016"
"27887572","Wu, Michael","2016"
"27497442","Wu, Michael","2016"
"27488097","Wu, Michael","2016"
"27380176","Wu, Michael","2016"
"27040690","Wu, Michael","2016"
"26861414","Wu, Michael","2016"
"27758874","Zhao, Lue Ping","2016"
"27577240","Zhao, Lue Ping","2016"
"27318825","Zhao, Lue Ping","2016"
"27313329","Zhao, Lue Ping","2016"
"27118839","Zhao, Lue Ping","2016"
"27080919","Zhao, Lue Ping","2016"
"26972839","Zhao, Lue Ping","2016"
"26968791","Zhao, Lue Ping","2016"
"26740600","Zhao, Lue Ping","2016"
"28003710","Zhao, Yingqi","2016"
"27889277","Zheng, Yingye","2016"
"27810448","Zheng, Yingye","2016"
"27799157","Zheng, Yingye","2016"
"27448593","Zheng, Yingye","2016"
"27438160","Zheng, Yingye","2016"
"27344108","Zheng, Yingye","2016"
"27132628","Zheng, Yingye","2016"
"27050413","Zheng, Yingye","2016"
"27037494","Zheng, Yingye","2016"
"26843520","Zheng, Yingye","2016"
"29046900","Appelbaum, Frederick","2016"
"27959748","Appelbaum, Frederick","2016"
"27895058","Appelbaum, Frederick","2016"
"27890261","Appelbaum, Frederick","2016"
"27602666","Appelbaum, Frederick","2016"
"27481447","Appelbaum, Frederick","2016"
"27374466","Appelbaum, Frederick","2016"
"27354720","Appelbaum, Frederick","2016"
"27013652","Appelbaum, Frederick","2016"
"27013013","Appelbaum, Frederick","2016"
"26818573","Appelbaum, Frederick","2016"
"26764356","Appelbaum, Frederick","2016"
"27002921","Bar, Merav","2016"
"28184381","Boeckh, Michael","2016"
"28039754","Boeckh, Michael","2016"
"27870568","Boeckh, Michael","2016"
"27796131","Boeckh, Michael","2016"
"27682069","Boeckh, Michael","2016"
"27758874","Boeckh, Michael","2016"
"27590103","Boeckh, Michael","2016"
"27343716","Boeckh, Michael","2016"
"27313329","Boeckh, Michael","2016"
"27143659","Boeckh, Michael","2016"
"26968533","Boeckh, Michael","2016"
"26968400","Boeckh, Michael","2016"
"26947200","Boeckh, Michael","2016"
"26921738","Boeckh, Michael","2016"
"26888901","Boeckh, Michael","2016"
"26884374","Boeckh, Michael","2016"
"27269940","Chapuis, Aude","2016"
"27242164","Chapuis, Aude","2016"
"27095318","Chapuis, Aude","2016"
"27093365","Cheever, Martin","2016"
"26981245","Cheever, Martin","2016"
"27194729","Dudakov, Jarrod","2016"
"27088907","Dudakov, Jarrod","2016"
"27879147","Green, Damian","2016"
"27590740","Green, Damian","2016"
"27197068","Green, Damian","2016"
"27872905","Greenberg, Philip","2016"
"27868108","Greenberg, Philip","2016"
"27521269","Greenberg, Philip","2016"
"27513338","Greenberg, Philip","2016"
"27300430","Greenberg, Philip","2016"
"27269940","Greenberg, Philip","2016"
"27242164","Greenberg, Philip","2016"
"27005810","Greenberg, Philip","2016"
"27805565","Hockenbery, David","2016"
"27521345","Hockenbery, David","2016"
"27269732","Hockenbery, David","2016"
"27223109","Hockenbery, David","2016"
"27146024","Hockenbery, David","2016"
"26878076","Hockenbery, David","2016"
"27858204","Holland, Eric","2016"
"27820599","Holland, Eric","2016"
"27456282","Holland, Eric","2016"
"27312099","Holland, Eric","2016"
"27304681","Holland, Eric","2016"
"27279902","Holland, Eric","2016"
"27199435","Holland, Eric","2016"
"27165742","Holland, Eric","2016"
"27118839","Holland, Eric","2016"
"27020328","Holland, Eric","2016"
"26936394","Holland, Eric","2016"
"27799309","Houghton, McGarry","2016"
"27439864","Houghton, McGarry","2016"
"28029927","Jensen, Michael","2016"
"27390347","Jensen, Michael","2016"
"27203437","Jensen, Michael","2016"
"27197068","Jensen, Michael","2016"
"27118452","Jensen, Michael","2016"
"27093168","Jensen, Michael","2016"
"27059623","Jensen, Michael","2016"
"26907630","Jensen, Michael","2016"
"26761817","Jensen, Michael","2016"
"27905113","Lee, Sylvia","2016"
"27269940","Lee, Sylvia","2016"
"27242164","Lee, Sylvia","2016"
"27061333","Lee, Sylvia","2016"
"28182563","Maloney, David","2016"
"27605551","Maloney, David","2016"
"27454657","Maloney, David","2016"
"27322438","Maloney, David","2016"
"27311969","Maloney, David","2016"
"27197068","Maloney, David","2016"
"26907630","Maloney, David","2016"
"27905113","Martins, Renato","2016"
"27810904","Martins, Renato","2016"
"27407123","Martins, Renato","2016"
"27061333","Martins, Renato","2016"
"27919754","McElrath, Juliana","2016"
"27832025","McElrath, Juliana","2016"
"27536938","McElrath, Juliana","2016"
"27434311","McElrath, Juliana","2016"
"27331143","McElrath, Juliana","2016"
"27232996","McElrath, Juliana","2016"
"27199429","McElrath, Juliana","2016"
"27092831","McElrath, Juliana","2016"
"26986062","McElrath, Juliana","2016"
"26908875","McElrath, Juliana","2016"
"26863315","McElrath, Juliana","2016"
"26761518","McElrath, Juliana","2016"
"26656786","McElrath, Juliana","2016"
"27248327","McIntosh, Martin","2016"
"28191773","Milano, Filippo","2016"
"28007666","Milano, Filippo","2016"
"27959748","Milano, Filippo","2016"
"27602666","Milano, Filippo","2016"
"27374466","Milano, Filippo","2016"
"27566402","Moens, Cecilia","2016"
"27557946","Moens, Cecilia","2016"
"27207957","Moens, Cecilia","2016"
"27015311","Moens, Cecilia","2016"
"27003933","Moens, Cecilia","2016"
"26990447","Moens, Cecilia","2016"
"28740894","Nghiem, Paul","2016"
"27925665","Nghiem, Paul","2016"
"27815175","Nghiem, Paul","2016"
"27592805","Nghiem, Paul","2016"
"27431483","Nghiem, Paul","2016"
"27407162","Nghiem, Paul","2016"
"27381685","Nghiem, Paul","2016"
"27245173","Nghiem, Paul","2016"
"27198511","Nghiem, Paul","2016"
"27177440","Nghiem, Paul","2016"
"27093365","Nghiem, Paul","2016"
"26902929","Nghiem, Paul","2016"
"26655088","Nghiem, Paul","2016"
"26865856","Phipps, Warren","2016"
"28191293","Pollack, Seth","2016"
"28138651","Pollack, Seth","2016"
"27354810","Pollack, Seth","2016"
"27284251","Pollack, Seth","2016"
"27249707","Pollack, Seth","2016"
"27211532","Pollack, Seth","2016"
"27732840","Prlic, Martin","2016"
"27331143","Prlic, Martin","2016"
"27737018","Rongvaux, Anthony","2016"
"27543436","Rongvaux, Anthony","2016"
"27712033","Sandmaier, Brenda","2016"
"27602666","Sandmaier, Brenda","2016"
"27454657","Sandmaier, Brenda","2016"
"27315441","Sandmaier, Brenda","2016"
"27132278","Sandmaier, Brenda","2016"
"27064057","Sandmaier, Brenda","2016"
"27013013","Sandmaier, Brenda","2016"
"27002921","Sandmaier, Brenda","2016"
"26970383","Sandmaier, Brenda","2016"
"26947200","Sandmaier, Brenda","2016"
"26903380","Sandmaier, Brenda","2016"
"26941473","Specht, Jennifer","2016"
"26801247","Specht, Jennifer","2016"
"27805565","Stoddard, Barry","2016"
"27741222","Stoddard, Barry","2016"
"27382068","Stoddard, Barry","2016"
"27325109","Stoddard, Barry","2016"
"27133026","Stoddard, Barry","2016"
"27135740","Taylor, Justin","2016"
"27496110","Thompson, John","2016"
"27269940","Thompson, John","2016"
"27242164","Thompson, John","2016"
"27093365","Thompson, John","2016"
"27056178","Thompson, John","2016"
"26801247","Thompson, John","2016"
"28040733","Till, Brian","2016"
"27590740","Till, Brian","2016"
"27392648","Till, Brian","2016"
"27197068","Till, Brian","2016"
"27903291","Walter, Roland","2016"
"27605064","Walter, Roland","2016"
"27389467","Walter, Roland","2016"
"27354720","Walter, Roland","2016"
"27269126","Walter, Roland","2016"
"27248327","Walter, Roland","2016"
"27189165","Walter, Roland","2016"
"27185840","Walter, Roland","2016"
"27101148","Walter, Roland","2016"
"27095318","Walter, Roland","2016"
"26990290","Walter, Roland","2016"
"26778118","Walter, Roland","2016"
"26766538","Walter, Roland","2016"
"26754357","Walter, Roland","2016"
"27649908","Barnabas, Ruanne","2016"
"27357495","Barnabas, Ruanne","2016"
"27355506","Barnabas, Ruanne","2016"
"27355505","Barnabas, Ruanne","2016"
"27240790","Barnabas, Ruanne","2016"
"27174911","Barnabas, Ruanne","2016"
"27126488","Barnabas, Ruanne","2016"
"27870601","Bender Ignacio, Rachel","2016"
"26865856","Bender Ignacio, Rachel","2016"
"26689971","Bender Ignacio, Rachel","2016"
"27925665","Bhatia, Shailender","2016"
"27533794","Bhatia, Shailender","2016"
"27269940","Bhatia, Shailender","2016"
"27245173","Bhatia, Shailender","2016"
"27242164","Bhatia, Shailender","2016"
"27093365","Bhatia, Shailender","2016"
"27056178","Bhatia, Shailender","2016"
"26961907","Bhatia, Shailender","2016"
"27805284","Chen, Chu","2016"
"27487993","Chen, Chu","2016"
"27474852","Chen, Chu","2016"
"27291797","Chen, Chu","2016"
"27264937","Chen, Chu","2016"
"27071409","Chen, Chu","2016"
"27061263","Chen, Chu","2016"
"27008869","Chen, Chu","2016"
"26921328","Chen, Chu","2016"
"26612513","Chen, Chu","2016"
"28099724","Chung, Michael","2016"
"27796131","Chung, Michael","2016"
"27711164","Chung, Michael","2016"
"27219232","Chung, Michael","2016"
"27058353","Chung, Michael","2016"
"26751207","Chung, Michael","2016"
"26933962","Corey, Larry","2016"
"26865856","Corey, Larry","2016"
"27814963","de Sanjose, Silvia","2016"
"27732658","Emerman, Michael","2016"
"27624129","Emerman, Michael","2016"
"27189538","Emerman, Michael","2016"
"28029399","Fitzmaurice, Christina","2016"
"27470175","Fitzmaurice, Christina","2016"
"27394647","Fitzmaurice, Christina","2016"
"26810619","Fitzmaurice, Christina","2016"
"27762596","Frenkel, Lisa","2016"
"27076660","Frenkel, Lisa","2016"
"27025356","Frenkel, Lisa","2016"
"26751207","Frenkel, Lisa","2016"
"27872814","Gale, Michael","2016"
"27843766","Gale, Michael","2016"
"27841874","Gale, Michael","2016"
"27806117","Gale, Michael","2016"
"27799623","Gale, Michael","2016"
"27618651","Gale, Michael","2016"
"27372014","Gale, Michael","2016"
"27226371","Gale, Michael","2016"
"27043414","Gale, Michael","2016"
"26863439","Gale, Michael","2016"
"27723885","Gantt, Soren","2016"
"27651417","Gantt, Soren","2016"
"27366165","Gantt, Soren","2016"
"26917575","Gantt, Soren","2016"
"26865856","Gantt, Soren","2016"
"27780231","Geballe, Adam","2016"
"27496731","Geballe, Adam","2016"
"27240734","Geballe, Adam","2016"
"26792736","Geballe, Adam","2016"
"26654401","Geballe, Adam","2016"
"28389570","Grady, William","2016"
"27795744","Grady, William","2016"
"27791005","Grady, William","2016"
"27790711","Grady, William","2016"
"27333992","Grady, William","2016"
"27566402","Grady, William","2016"
"27302833","Grady, William","2016"
"27168458","Grady, William","2016"
"27121793","Grady, William","2016"
"26929243","Grady, William","2016"
"27870939","Hawes, Stephen","2016"
"27448488","Hawes, Stephen","2016"
"27246610","Hawes, Stephen","2016"
"27075623","Hawes, Stephen","2016"
"27019708","Hawes, Stephen","2016"
"26989338","Hawes, Stephen","2016"
"26859807","Hawes, Stephen","2016"
"26599050","Hawes, Stephen","2016"
"26485498","Hawes, Stephen","2016"
"27919754","Hladik, Florian","2016"
"27232996","Hladik, Florian","2016"
"26977578","Hladik, Florian","2016"
"26976225","Hladik, Florian","2016"
"28184381","Jerome, Keith","2016"
"27974546","Jerome, Keith","2016"
"27881615","Jerome, Keith","2016"
